memo_date,signal_date,issue,flow_group,stage,lead_score,theme_hits,direct_count,expanded_count,direct_names,flow_turnover_oku,flow_tv5,flow_tv20,flow_tv60,flow_ret1,flow_ret5,flow_up_ratio,top_code,top_name,top_share,laggard_code,laggard_name,laggard_ret5,laggard_vs25,laggard_va20,flow_next_ret1,flow_next_ret5,flow_partial_days,flow_partial_ret,direct_next_ret5,direct_partial_ret,expanded_next_ret5,my_thesis
2024-04-18,2024-04-19,2595,前工程装置,washout_rebound_watch,5.0,"advanced_packaging,equipment,materials,memory,optical_dc",2,4,"6525:KOKUSAI ELECTRIC, 8035:東京エレクトロン",6185.79461,1.3536527911011746,1.3822118554353346,1.1393473234716185,-7.441706356363683,-12.690464361826601,0.0,6920,レーザーテック,49.9045252005223,6920,レーザーテック,-20.669745958429566,-16.193348167232692,1.3402259942364056,-0.9006865271985826,1.5367147384692998,511,54.775790655746945,3.1487145864433463,82.91066256766888,1.5367147384692998,AI/HBM装置の売上寄与が始まる週。国内はTEL、テスター、リソ材料、後工程/検査、電子部品を優先して追う。
2024-04-18,2024-04-19,2595,電力/冷却/工場インフラ,washout_rebound_watch,4.0,"advanced_packaging,equipment,materials,memory,optical_dc",0,5,,1199.2872935,1.413232981503949,1.4180556785349199,1.3940982044869623,-2.372672927266861,-5.292553269712544,0.0,6501,日立製作所,46.85545432238001,6504,富士電機,-7.228571428571429,-2.628169757455079,1.0373676539668386,-1.025193887590925,2.3394737837778656,511,90.52220232638301,,,2.339473783777865,AI/HBM装置の売上寄与が始まる週。国内はTEL、テスター、リソ材料、後工程/検査、電子部品を優先して追う。
2024-04-18,2024-04-19,2595,MLCC/電子部品,washout_rebound_watch,4.0,"advanced_packaging,equipment,materials,memory,optical_dc",2,5,"6762:TDK, 6981:村田製作所",600.630063,1.3693008888193763,1.3300736628191046,1.1795416989902103,-2.5748798240744297,-5.3048189308471745,0.0,6981,村田製作所,35.52151551228631,6762,TDK,-8.268532918610683,-5.530433668430257,1.3223858918529812,1.2968064989914208,3.4391693365847216,511,146.57658836186127,4.819098255838328,192.23006896985453,3.4391693365847216,AI/HBM装置の売上寄与が始まる週。国内はTEL、テスター、リソ材料、後工程/検査、電子部品を優先して追う。
2024-04-18,2024-04-19,2595,後工程/検査,washout_rebound_watch,3.5,"advanced_packaging,equipment,materials,memory,optical_dc",2,2,"6146:ディスコ, 6857:アドバンテスト",2660.67587,1.3229833873983938,1.1889633502061343,1.2335752578910433,-6.187947868728305,-10.186047137942145,0.0,6146,ディスコ,67.1962177038874,6146,ディスコ,-11.513859275053306,-8.502976409201146,1.166646886753398,-0.9239783295311166,-1.4615481877338463,511,217.24294329165258,-1.4615481877338463,217.24294329165258,-1.4615481877338463,AI/HBM装置の売上寄与が始まる週。国内はTEL、テスター、リソ材料、後工程/検査、電子部品を優先して追う。
2024-04-18,2024-04-19,2595,光通信/電線,washout_rebound_watch,3.5,"advanced_packaging,equipment,materials,memory,optical_dc",1,4,5803:フジクラ,256.74625,0.9443632121852978,1.3255765027351263,1.6926469684834755,-2.530051155367378,-4.157936200398723,0.0,5803,フジクラ,61.33604521974517,5803,フジクラ,-6.436931079323793,10.075882748913756,1.4319437961600174,-1.7975064989242842,-0.2873688028747175,511,957.7647053783985,1.856043458578549,1035.58171118153,-0.2873688028747175,AI/HBM装置の売上寄与が始まる週。国内はTEL、テスター、リソ材料、後工程/検査、電子部品を優先して追う。
2024-04-18,2024-04-19,2595,DC建設/設備,washout_rebound_watch,0.0,"advanced_packaging,equipment,materials,memory,optical_dc",0,6,,629.981129,0.8837059032198594,1.0518977376376333,1.1836868386286912,-1.5527722821968437,-5.357652196923877,0.0,8801,三井不動産,40.507646301259285,8802,三菱地所,-8.502289077828651,0.523093725749435,1.059668694688705,-0.03774448579809242,0.06703062302362284,511,42.75154613699469,,,0.06703062302362284,AI/HBM装置の売上寄与が始まる週。国内はTEL、テスター、リソ材料、後工程/検査、電子部品を優先して追う。
2024-04-25,2024-04-26,2596,電力/冷却/工場インフラ,active_rotation,7.5,"advanced_packaging,materials,optical_dc",0,5,,1281.3069085,1.387202348777869,1.5128225140601397,1.4510361564878222,1.6179669746645708,2.812921486484854,60.0,6367,ダイキン工業,35.30342668093091,6503,三菱電機,-2.644426362896668,-3.781975505214996,1.6883428488061054,0.4642571941213648,1.9356229207891704,506,79.26148682982785,,,1.9356229207891704,AIクラウド投資と後工程再編が並ぶ週。半導体ど真ん中より、後工程材料/薬液/光部品/電子部品の波及を確認する。
2024-04-25,2024-04-26,2596,半導体材料,active_rotation,7.0,"advanced_packaging,materials,optical_dc",1,6,4186:東京応化工業,1398.9528165,2.0516109032329637,2.0633192025439606,1.9592244750185328,0.3743222273634957,0.829783929794751,83.33333333333334,4063,信越化学工業,74.5914309398011,4063,信越化学工業,-3.6384402023168505,-7.82072332482191,2.585245319195708,0.2708611010977635,-0.6412696908160469,506,41.39088351052951,1.8203309692671477,157.68321513002363,-0.6412696908160469,AIクラウド投資と後工程再編が並ぶ週。半導体ど真ん中より、後工程材料/薬液/光部品/電子部品の波及を確認する。
2024-04-25,2024-04-26,2596,MLCC/電子部品,watch_only,6.0,"advanced_packaging,materials,optical_dc",2,5,"6762:TDK, 6981:村田製作所",528.0193925,1.2095677689843838,1.203004728582562,1.047023287450257,1.1758647218629115,4.247809717940267,80.0,6981,村田製作所,37.76937293074894,6976,太陽誘電,4.287336740488357,2.1537674242677163,1.2438561913026815,1.2477032040027725,0.5262722858996849,506,139.2350976687555,0.16385677896620376,185.0926856134334,0.526272285899685,AIクラウド投資と後工程再編が並ぶ週。半導体ど真ん中より、後工程材料/薬液/光部品/電子部品の波及を確認する。
2024-04-25,2024-04-26,2596,前工程装置,watch_only,5.0,"advanced_packaging,materials,optical_dc",1,1,8035:東京エレクトロン,4092.132455,0.8499624435521281,0.895888930488706,0.7777523887650248,1.4688030965677585,-0.9804363514774844,75.0,6920,レーザーテック,50.01292412955387,7735,SCREEN,-3.5098155859607405,-10.798741723311112,0.6906195338644472,1.4811284910727862,9.106767717498858,506,49.748847125364,3.6571428571428477,49.48571428571429,3.6571428571428477,AIクラウド投資と後工程再編が並ぶ週。半導体ど真ん中より、後工程材料/薬液/光部品/電子部品の波及を確認する。
2024-04-25,2024-04-26,2596,パッケージ/基板,watch_only,5.0,"advanced_packaging,materials,optical_dc",1,3,4004:レゾナック,248.191855,0.8735992666954362,1.0170584008318877,0.8479214474423865,1.2401844372761965,0.05454674462381792,100.0,2802,味の素,39.386343681584556,4004,レゾナック,-9.37834941050375,-5.933268805002068,1.007553206353489,-0.011712948334086093,-2.7294571977501483,506,353.3793883760284,1.396973224679865,438.41676367869616,-2.7294571977501483,AIクラウド投資と後工程再編が並ぶ週。半導体ど真ん中より、後工程材料/薬液/光部品/電子部品の波及を確認する。
2024-04-25,2024-04-26,2596,光通信/電線,watch_only,5.0,"advanced_packaging,materials,optical_dc",2,4,"5801:古河電工, 5803:フジクラ",158.7816195,0.8000704936645153,0.7640131384730963,0.9797586378641514,1.1031726291644173,1.1037688066989089,66.66666666666666,5803,フジクラ,55.331034081057474,5802,住友電工,-0.6290626965820945,-0.2609757124215961,0.8772841977371264,0.4920948934055887,2.993439609988513,506,945.1285257524574,4.677191833935391,1219.251392119958,2.993439609988513,AIクラウド投資と後工程再編が並ぶ週。半導体ど真ん中より、後工程材料/薬液/光部品/電子部品の波及を確認する。
2024-04-25,2024-04-26,2596,DC建設/設備,watch_only,3.0,"advanced_packaging,materials,optical_dc",0,6,,566.9557415,1.1430358065607313,0.9826028728133822,1.043553978265417,1.693793631925051,1.3601568646808992,100.0,8801,三井不動産,46.233002563216836,8802,三菱地所,0.33952823445317915,-0.24800318353657147,1.0036853568950515,0.49789564756577365,-3.2690698503388305,506,39.914433842239376,,,-3.2690698503388305,AIクラウド投資と後工程再編が並ぶ週。半導体ど真ん中より、後工程材料/薬液/光部品/電子部品の波及を確認する。
2024-04-25,2024-04-26,2596,後工程/検査,watch_only,2.0,"advanced_packaging,materials,optical_dc",2,2,"6146:ディスコ, 6857:アドバンテスト",2407.275909,1.159667043706796,1.085785533850417,1.1153026074862937,-0.6964534903509012,-4.671376973979069,50.0,6146,ディスコ,78.32102472969999,6146,ディスコ,-7.610441767068277,-14.033422519842754,1.2109980125782525,-1.8247751649787036,4.0398463617701275,506,229.9081599406239,4.0398463617701275,229.9081599406239,4.0398463617701275,AIクラウド投資と後工程再編が並ぶ週。半導体ど真ん中より、後工程材料/薬液/光部品/電子部品の波及を確認する。
2024-05-02,2024-05-07,2597,パッケージ/基板,active_rotation,9.0,"advanced_packaging,equipment,materials,memory",2,3,"4004:レゾナック, 4062:イビデン",455.033216,1.3155351677252956,1.6783588339811313,1.525254878266234,3.001457799569233,1.378673189847268,100.0,4062,イビデン,65.94713604380037,2802,味の素,3.42947590573337,4.383355460735094,1.2658510289355427,-0.05354488279016486,0.5478845054316802,502,373.26143510577475,-0.21590909090908883,521.6931818181818,0.5478845054316802,日本クラウド投資とHPC/AI、DRAM、FCBGA材料が同時に出た週。国内は商社よりも実需に近い基板材料/装置/メモリ周辺を確認する。
2024-05-02,2024-05-07,2597,光通信/電線,theme_flow_seed,8.0,"advanced_packaging,equipment,materials,memory",2,2,"5801:古河電工, 5803:フジクラ",253.464333,1.5128522212259834,1.1772605420404916,1.5130829907687366,3.2816704632784965,7.112117856303901,100.0,5803,フジクラ,66.05325097160711,5802,住友電工,2.268907563025202,2.1427312479542104,1.0592738625059661,0.03606550653254178,4.273589149962782,502,910.1296749648399,7.977071005917168,1168.7504802889418,7.977071005917168,日本クラウド投資とHPC/AI、DRAM、FCBGA材料が同時に出た週。国内は商社よりも実需に近い基板材料/装置/メモリ周辺を確認する。
2024-05-02,2024-05-07,2597,MLCC/電子部品,active_rotation,7.5,"advanced_packaging,equipment,materials,memory",1,4,6981:村田製作所,621.540462,1.1278235754393735,1.387300385065081,1.2221289734178424,2.5439054570612596,2.175111082655712,100.0,6762,TDK,36.4386524847034,6981,村田製作所,1.1871013465627245,2.0718202420698217,1.2090072812877828,-0.6833725631463827,-3.604315271367702,502,137.97543357342354,-1.3751763046544463,201.05782792665727,-4.740949644765182,日本クラウド投資とHPC/AI、DRAM、FCBGA材料が同時に出た週。国内は商社よりも実需に近い基板材料/装置/メモリ周辺を確認する。
2024-05-02,2024-05-07,2597,前工程装置,watch_only,4.5,"advanced_packaging,equipment,materials,memory",1,4,8035:東京エレクトロン,4748.59138,0.9805943918408923,1.0172688906700067,0.8995594856675434,4.4478446059395935,13.005881878710463,100.0,6920,レーザーテック,60.153737212065614,6525,KOKUSAI ELECTRIC,7.487309644670059,-0.1320567844173115,0.6942669742886136,0.08719085026918372,-6.847730688928377,502,39.38553580235034,-6.387009472259808,41.59675236806495,-6.847730688928377,日本クラウド投資とHPC/AI、DRAM、FCBGA材料が同時に出た週。国内は商社よりも実需に近い基板材料/装置/メモリ周辺を確認する。
2024-05-02,2024-05-07,2597,後工程/検査,watch_only,3.5,"advanced_packaging,equipment,materials,memory",1,2,6857:アドバンテスト,2201.925067,1.0955901254518858,1.0728551607119157,1.0043940485593592,5.55696606284366,2.625763137026377,100.0,6146,ディスコ,77.55242381279453,6857,アドバンテスト,-2.2463496817671236,-9.250788972458945,0.7285120807645311,-0.2868473508379876,2.8921741729741934,502,220.56941611412873,1.4269186270728929,407.90590050134983,2.8921741729741934,日本クラウド投資とHPC/AI、DRAM、FCBGA材料が同時に出た週。国内は商社よりも実需に近い基板材料/装置/メモリ周辺を確認する。
2024-05-02,2024-05-07,2597,半導体材料,watch_only,1.5,"advanced_packaging,equipment,materials,memory",0,6,,789.2388135,1.0206555203764807,1.146652273758875,1.0858225738401763,0.7917107449745275,1.613845925252507,83.33333333333334,4063,信越化学工業,71.38071232225327,4063,信越化学工業,-6.420418516169946,-6.191399421542765,1.312891686099677,-0.035226495870767836,1.1621255032203073,502,42.0680366377188,,,1.1621255032203073,日本クラウド投資とHPC/AI、DRAM、FCBGA材料が同時に出た週。国内は商社よりも実需に近い基板材料/装置/メモリ周辺を確認する。
2024-05-09,2024-05-10,2598,半導体材料,theme_flow_seed,7.5,"equipment,materials,memory,optical_dc",2,6,"4063:信越化学工業, 4186:東京応化工業",909.559522,1.4307527222326002,1.3169997400369566,1.2382513947493599,2.0710363128895257,2.1988624743449114,100.0,3436,SUMCO,48.89728799958624,4063,信越化学工業,-4.494567006914718,-6.65349313216873,0.8272809867057234,-0.954140175715934,0.08816617983483292,499,38.94013676706702,-0.38125440239125674,88.66907769873409,0.08816617983483299,市場全体は数量回復途上だが、NAND/HBM/高NA/材料/AI冷却は個別に強い週。広く買わず、局所的な資金流入を見る。
2024-05-09,2024-05-10,2598,パッケージ/基板,theme_flow_seed,7.5,"equipment,materials,memory,optical_dc",1,3,4004:レゾナック,381.395198,0.9391335948556693,1.293851669030224,1.2753454365719832,2.1763302312775568,-1.8900336780364515,66.66666666666666,2802,味の素,48.78600097109771,2802,味の素,3.098543853708091,7.501253504516159,2.6003609873461597,-0.7086528059938701,-1.3066043114128918,499,373.4857271785827,-0.3316749585406287,411.3322277501382,-1.3066043114128918,市場全体は数量回復途上だが、NAND/HBM/高NA/材料/AI冷却は個別に強い週。広く買わず、局所的な資金流入を見る。
2024-05-09,2024-05-10,2598,電力/冷却/工場インフラ,active_rotation,7.0,"equipment,materials,memory,optical_dc",0,5,,1850.8385705,1.595146710948276,1.751347225809478,1.965410347299062,3.1628463964134412,5.332579227098759,80.0,6367,ダイキン工業,67.74584558507827,6503,三菱電機,-2.350877192982459,8.361302983342789,0.8495697566460185,-0.4661846898823008,0.21699457368962616,499,70.79362132232512,,,0.21699457368962616,市場全体は数量回復途上だが、NAND/HBM/高NA/材料/AI冷却は個別に強い週。広く買わず、局所的な資金流入を見る。
2024-05-09,2024-05-10,2598,MLCC/電子部品,washout_rebound_watch,6.0,"equipment,materials,memory,optical_dc",1,5,6981:村田製作所,789.1666305,1.3137622082740539,1.6416369522030836,1.5561644656526492,-1.9090773726839807,-2.752137173532616,0.0,6981,村田製作所,28.104594191910653,6976,太陽誘電,-12.328028055031027,-9.363705323278747,3.171414280916375,-0.5742699304167553,-0.5904029596882008,499,150.33560571634825,4.551270334490942,212.11844269786147,-0.5904029596882008,市場全体は数量回復途上だが、NAND/HBM/高NA/材料/AI冷却は個別に強い週。広く買わず、局所的な資金流入を見る。
2024-05-09,2024-05-10,2598,光通信/電線,watch_only,4.5,"equipment,materials,memory,optical_dc",0,4,,230.0990475,1.1735881492126592,1.0218063186994468,1.3434549233651072,0.8038989510842883,2.2702229018916498,100.0,5803,フジクラ,57.13897142490344,5802,住友電工,0.020682523267834263,0.9005099273082351,1.3170920798055163,1.1539507087043654,5.195886450325286,499,928.904452777943,,,5.195886450325286,市場全体は数量回復途上だが、NAND/HBM/高NA/材料/AI冷却は個別に強い週。広く買わず、局所的な資金流入を見る。
2024-05-09,2024-05-10,2598,DC建設/設備,watch_only,4.0,"equipment,materials,memory,optical_dc",0,6,,545.382443,1.2568683255210868,0.9993713044818616,0.9987553761855567,0.8636468072511949,0.6599455722947045,80.0,8802,三菱地所,34.59659930783654,1925,大和ハウス,-2.995234853641937,-2.025943071916392,1.615685540172752,-0.15567615768014473,-1.0540133311582411,499,47.56045677236331,,,-1.0540133311582411,市場全体は数量回復途上だが、NAND/HBM/高NA/材料/AI冷却は個別に強い週。広く買わず、局所的な資金流入を見る。
2024-05-09,2024-05-10,2598,前工程装置,washout_rebound_watch,1.5,"equipment,materials,memory,optical_dc",1,4,8035:東京エレクトロン,4470.92346,0.840631262763704,0.9627974631162052,0.8514122323254082,-3.0228141084398086,-0.29996653258556605,25.0,6920,レーザーテック,47.80478348873366,7735,SCREEN,-6.393939393939396,-11.792253480907833,2.4387090867937116,-3.218502900242956,-1.4200990916170608,499,42.41148364945295,3.114285714285714,49.48571428571429,-1.4200990916170606,市場全体は数量回復途上だが、NAND/HBM/高NA/材料/AI冷却は個別に強い週。広く買わず、局所的な資金流入を見る。
2024-05-09,2024-05-10,2598,後工程/検査,watch_only,1.5,"equipment,materials,memory,optical_dc",2,2,"6146:ディスコ, 6857:アドバンテスト",1653.918061,0.8918284387530455,0.8326460729330576,0.7481592327826397,0.029223476428447137,4.917354925830608,50.0,6146,ディスコ,75.78761122193224,6857,アドバンテスト,-0.48619214313496695,-8.292889248922886,0.6250075219905624,0.8549898396929323,8.109355008655072,499,219.65003386769024,8.109355008655072,219.65003386769024,8.109355008655072,市場全体は数量回復途上だが、NAND/HBM/高NA/材料/AI冷却は個別に強い週。広く買わず、局所的な資金流入を見る。
2024-05-16,2024-05-17,2599,前工程装置,watch_only,3.0,"advanced_packaging,equipment,materials,memory,optical_dc,power",1,4,8035:東京エレクトロン,3141.31607,0.8003703457938757,0.6793018784850261,0.6173819226038443,0.48665797050964354,-0.013237191247669866,50.0,6920,レーザーテック,55.04539185068378,6525,KOKUSAI ELECTRIC,-9.941520467836263,-6.467129877071076,0.7185872478872418,0.7664569092235368,-0.9797300945775633,494,47.88906878205087,-0.027932960893850556,46.14525139664805,-0.9797300945775633,中国/インド投資とAIサーバー基板、メモリ回復が並ぶ週。国内はイビデン、ディスコ、装置、光/電子部品を分けて見る。
2024-05-16,2024-05-17,2599,後工程/検査,watch_only,2.5,"advanced_packaging,equipment,materials,memory,optical_dc,power",2,2,"6146:ディスコ, 6857:アドバンテスト",1788.246325,0.9279746873686603,0.8741990087335655,0.815793777856051,0.13719617422431885,9.22369002449598,50.0,6146,ディスコ,69.67552750318109,6857,アドバンテスト,8.266562438929071,2.1356302173977104,0.8349386421594189,0.3438362085523061,6.213457332776917,494,199.17502266419456,6.213457332776917,199.17502266419456,6.213457332776917,中国/インド投資とAIサーバー基板、メモリ回復が並ぶ週。国内はイビデン、ディスコ、装置、光/電子部品を分けて見る。
2024-05-16,2024-05-17,2599,MLCC/電子部品,watch_only,2.5,"advanced_packaging,equipment,materials,memory,optical_dc,power",2,5,"6762:TDK, 6981:村田製作所",457.1612025,0.8934742021597192,0.884974930257975,0.9101321238158445,-0.15538960584337014,-0.39627985627082685,40.0,6981,村田製作所,28.953396586623075,6645,オムロン,-9.055649241146712,-0.35475407412881577,0.787299403694114,1.0740478901897066,1.8520805386318884,494,150.02907347798762,5.130682935013276,180.9358015191014,1.8520805386318884,中国/インド投資とAIサーバー基板、メモリ回復が並ぶ週。国内はイビデン、ディスコ、装置、光/電子部品を分けて見る。
2024-05-16,2024-05-17,2599,光通信/電線,watch_only,2.5,"advanced_packaging,equipment,materials,memory,optical_dc,power",2,4,"5801:古河電工, 5803:フジクラ",149.828729,0.5291717182030014,0.6539937287909843,0.8312690157587709,-0.4668604543317745,2.8152688698091914,33.33333333333333,5802,住友電工,40.29661227387172,5802,住友電工,-1.9437551695616229,-1.3497320507272925,0.9694735033775266,0.8772488851957361,2.2427388987684185,494,857.2818140362411,3.5007203700105514,1084.6616870064427,2.2427388987684185,中国/インド投資とAIサーバー基板、メモリ回復が並ぶ週。国内はイビデン、ディスコ、装置、光/電子部品を分けて見る。
2024-05-16,2024-05-17,2599,パッケージ/基板,washout_rebound_watch,1.5,"advanced_packaging,equipment,materials,memory,optical_dc,power",2,3,"4004:レゾナック, 4062:イビデン",229.225108,0.6662763056225451,0.6772539566334149,0.7540295912833164,-1.8328801254683242,-1.3759062501989476,0.0,2802,味の素,39.767992169513995,2802,味の素,-1.5437674494991005,4.180424159431673,1.0513211749494407,1.995271935338801,0.850317648873825,494,379.22031423243885,1.817594905337427,533.0589951184664,0.850317648873825,中国/インド投資とAIサーバー基板、メモリ回復が並ぶ週。国内はイビデン、ディスコ、装置、光/電子部品を分けて見る。
2024-05-16,2024-05-17,2599,半導体材料,watch_only,1.0,"advanced_packaging,equipment,materials,memory,optical_dc,power",0,6,,582.1397345,0.7820472100111096,0.8109516154694196,0.8019106260154114,0.21878091286334778,0.3202604820443915,50.0,4063,信越化学工業,59.96245803420588,8088,岩谷産業,0.15384615384614886,1.4629184983577348,1.1797369896286303,0.9444811391059793,-1.3963233194657143,494,38.46697439528391,,,-1.3963233194657143,中国/インド投資とAIサーバー基板、メモリ回復が並ぶ週。国内はイビデン、ディスコ、装置、光/電子部品を分けて見る。
2024-05-16,2024-05-17,2599,電力/冷却/工場インフラ,watch_only,0.5,"advanced_packaging,equipment,materials,memory,optical_dc,power",0,5,,701.693119,0.6432712109598977,0.6159484030422795,0.7372518348496029,-0.059034429186910486,0.21290415690163655,40.0,6501,日立製作所,35.02471356000286,6368,オルガノ,-2.941176470588236,7.685480081449381,0.47132332809115934,0.5225896207287306,-0.2779079163710806,494,71.63048847676174,,,-0.2779079163710806,中国/インド投資とAIサーバー基板、メモリ回復が並ぶ週。国内はイビデン、ディスコ、装置、光/電子部品を分けて見る。
2024-05-16,2024-05-17,2599,DC建設/設備,watch_only,0.5,"advanced_packaging,equipment,materials,memory,optical_dc,power",0,6,,432.646394,0.69357639560675,0.8137255718093936,0.7760330889647029,-0.16633591705141004,-4.232577815389929,40.0,8802,三菱地所,36.77331354343843,8801,三井不動産,-7.765451664025358,-7.217283730184043,0.6172709492314472,1.2702414795397887,-2.3300208286711466,494,49.55169436830771,,,-2.3300208286711466,中国/インド投資とAIサーバー基板、メモリ回復が並ぶ週。国内はイビデン、ディスコ、装置、光/電子部品を分けて見る。
2024-05-16,2024-05-17,2599,半導体デバイス/設計,watch_only,0.0,"advanced_packaging,equipment,materials,memory,optical_dc,power",0,1,,1153.6739595,0.8180440983900492,0.5682705085701165,0.6722855904406358,-0.1681112540760051,1.6919225099989148,33.33333333333333,6526,ソシオネクスト,60.192242555336975,6526,ソシオネクスト,-2.837837837837842,-4.61829630677798,0.4736827488114652,3.2814181858161984,1.5478015396806601,494,56.42279281094457,,,-2.125580258978743,中国/インド投資とAIサーバー基板、メモリ回復が並ぶ週。国内はイビデン、ディスコ、装置、光/電子部品を分けて見る。
2024-05-23,2024-05-24,2600,光通信/電線,theme_flow_seed,8.0,"advanced_packaging,equipment,materials,memory,optical_dc",2,4,"5801:古河電工, 5803:フジクラ",245.252946,1.3211821888014028,1.1690817235427289,1.3215287833799003,1.2800277961240096,3.1922247113469653,66.66666666666666,5803,フジクラ,65.98859367014495,5801,古河電工,-3.0919866013913944,4.693241287161776,1.072600304290328,3.9424584248084997,5.845406685417532,489,831.8794697885123,5.357110867756864,1046.8746202998968,5.84540668541753,国内装置の回復テーマが明確化した週。ただしAI/中国/先端投資の質が違うため、装置、NAND、サーバー基板、ウエハーを分けて確認する。
2024-05-23,2024-05-24,2600,電力/冷却/工場インフラ,watch_only,4.5,"advanced_packaging,equipment,materials,memory,optical_dc",0,5,,1476.0769955,1.6679415983732255,1.3106386686527272,1.5360946410647902,-1.530015651979486,-1.0307865925348156,60.0,6501,日立製作所,39.78057085030968,6503,三菱電機,0.4256073771945479,5.221889423184112,1.2611396933718881,1.7884653268117745,1.4670951357241746,489,71.35410356976894,,,1.4670951357241746,国内装置の回復テーマが明確化した週。ただしAI/中国/先端投資の質が違うため、装置、NAND、サーバー基板、ウエハーを分けて確認する。
2024-05-23,2024-05-24,2600,後工程/検査,leader_only,3.5,"advanced_packaging,equipment,materials,memory,optical_dc",1,2,6857:アドバンテスト,2814.893358,1.1731893310090709,1.361275405949759,1.2875345102203848,-2.848512180502838,5.312233154008528,0.0,6146,ディスコ,74.37820989025191,6857,アドバンテスト,0.9205776173285107,4.217150441026241,1.2011507072186773,0.11448408270241517,-3.2851594018781407,489,187.14297670346272,-5.747738158594995,367.2698243746674,-3.2851594018781407,国内装置の回復テーマが明確化した週。ただしAI/中国/先端投資の質が違うため、装置、NAND、サーバー基板、ウエハーを分けて確認する。
2024-05-23,2024-05-24,2600,半導体材料,watch_only,2.5,"advanced_packaging,equipment,materials,memory,optical_dc",1,6,3436:SUMCO,491.2294265,0.7396073671237748,0.6846363787817152,0.6838864188388694,-0.7554253175539426,-0.9602804884839222,16.666666666666664,4063,信越化学工業,57.126046173457404,3436,SUMCO,-4.545454545454541,-2.493685305334059,0.8407180173196771,0.2344728888640827,0.3962571490029654,489,40.36630103269458,-0.16934801016088574,41.74428450465708,0.3962571490029654,国内装置の回復テーマが明確化した週。ただしAI/中国/先端投資の質が違うため、装置、NAND、サーバー基板、ウエハーを分けて確認する。
2024-05-23,2024-05-24,2600,MLCC/電子部品,watch_only,2.5,"advanced_packaging,equipment,materials,memory,optical_dc",2,5,"6762:TDK, 6981:村田製作所",366.5413075,0.8241416584509209,0.71120240505315,0.7347160852593865,-0.5765302563389763,1.8900782223831094,20.0,6981,村田製作所,34.99202351156561,6971,京セラ,-2.0877944325481845,-3.274596492712545,1.0077584545726779,-0.07097347147370758,-1.3222828351373717,489,141.48470689972697,0.66165622825331,166.1256784968685,-1.3222828351373717,国内装置の回復テーマが明確化した週。ただしAI/中国/先端投資の質が違うため、装置、NAND、サーバー基板、ウエハーを分けて確認する。
2024-05-23,2024-05-24,2600,前工程装置,washout_rebound_watch,2.0,"advanced_packaging,equipment,materials,memory,optical_dc",2,4,"7735:SCREEN, 8035:東京エレクトロン",4708.82035,1.272344057769164,1.107501594391423,0.9837214203247568,-2.7412679114768275,-1.3009706018843215,0.0,6920,レーザーテック,67.97162074785885,7735,SCREEN,-3.5463258785942475,-7.379000589043782,0.8023537176993586,1.5590116775453828,-0.461226854737262,489,49.12446226899495,-3.829086566639317,45.394297268784435,-0.461226854737262,国内装置の回復テーマが明確化した週。ただしAI/中国/先端投資の質が違うため、装置、NAND、サーバー基板、ウエハーを分けて確認する。
2024-05-23,2024-05-24,2600,パッケージ/基板,washout_rebound_watch,1.5,"advanced_packaging,equipment,materials,memory,optical_dc",2,3,"4004:レゾナック, 4062:イビデン",264.653039,0.9965715508128357,0.828486196515434,0.8896533112278345,-2.13612963481676,1.29499487842439,0.0,4062,イビデン,55.10013206385286,4004,レゾナック,-4.575707154742092,-4.106611376784941,0.7150436765640685,1.6987769974943259,1.6152791302620892,489,365.45575869024987,5.464138534535223,512.0241206091014,1.6152791302620892,国内装置の回復テーマが明確化した週。ただしAI/中国/先端投資の質が違うため、装置、NAND、サーバー基板、ウエハーを分けて確認する。
2024-05-23,2024-05-24,2600,DC建設/設備,watch_only,0.5,"advanced_packaging,equipment,materials,memory,optical_dc",0,6,,343.9813925,0.7323957808764848,0.6852635288078138,0.6097815958223038,-0.46753219747341257,-2.3365859792771526,40.0,8802,三菱地所,36.632815974195466,8802,三菱地所,-7.210660825118653,-9.101638781393284,0.7934365842929915,0.482501668644284,0.8212968903876439,489,52.632786305428525,,,0.8212968903876439,国内装置の回復テーマが明確化した週。ただしAI/中国/先端投資の質が違うため、装置、NAND、サーバー基板、ウエハーを分けて確認する。
2024-05-30,2024-05-31,2601,パッケージ/基板,active_rotation,9.5,"advanced_packaging,equipment,materials,memory,optical_dc",2,3,"4004:レゾナック, 4062:イビデン",455.614314,1.4863963411599597,1.3783112407732236,1.5877970200974136,1.5254884004884062,2.2990488283514057,100.0,2802,味の素,53.618374685216764,2802,味の素,-5.480607082630695,-4.969074681930385,3.0183724826499807,-0.42998132971651115,0.30097046258014865,484,347.19833916874956,-0.9266361789212973,479.9494522160219,0.30097046258014865,DCカスタムASICと後工程材料/封止/検査が主題。国内はソシオ、レゾナック、TOWA、東京精密、SCREENを同一フローで確認する。
