date,Open,High,Low,Close,Volume,ticker,sectors,Sector33Code,rsi_14d,atr_pct,ma25,ma25_deviation,sma5,price_vs_sma5_pct,vol_ma20,volume_change_20d,daily_change_pct,next_open,next_close,next_day_return,sector_short_ratio,regime,score,signal,prev_signal,strict_signal,month
2025-07-30,18820.498901690982,18884.88481898624,18572.86075824768,18671.916015625,1016800.0,6367.T,機械,3600,58.28759272213488,2.50852604628901,17921.8692578125,4.185092230184296,19039.4109375,-1.930180104213115,1414315.0,0.718934607919735,-1.822916452717771,18657.05704855285,18449.041015625,-1.1149455800371604,40.920345978116494,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-07
2025-11-17,20230.0,20420.0,19725.0,19935.0,1022500.0,6367.T,機械,3600,62.92834890965732,2.8127127449926546,18658.0,6.844249115660843,20246.0,-1.536105897461227,1203855.0,0.8493547810990526,-3.204661325564462,19740.0,19190.0,-2.7862208713272545,38.02377924609146,AGGRESSIVE,40,STRONG_BUY,OTHER,True,2025-11
2024-12-19,3781.273453095295,3912.7186619979802,3775.343594047053,3898.88232421875,8248200.0,6501.T,電気機器,3650,49.90403353136691,2.659786514595546,,,3928.531591796875,-0.7547162822881559,,,-0.5294979106601705,3879.1162188333806,3819.817626953125,-1.5286624203821675,40.58530815191507,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2024-12
2024-12-23,3888.9991429535125,3903.823790258291,3825.747314453125,3825.747314453125,7411000.0,6501.T,電気機器,3650,37.20074536150761,2.5611692670212043,,,3881.290380859375,-1.4310464035404646,,,0.15523483263073512,3804.992878177623,3814.8759765625,0.25974025974026205,41.08550675652442,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2024-12
2025-01-27,3997.7132096438063,4018.467715800177,3834.64208984375,3834.64208984375,13789400.0,6501.T,電気機器,3650,45.40867261944675,2.8847571604146287,3846.185634765625,-0.3001296873851562,3886.23193359375,-1.327502954829895,9746255.0,1.4148408799072054,-3.8175565925632426,3557.915587572274,3589.54150390625,0.8888888888888944,46.70930628738211,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-01
2025-02-28,3735.81116015625,3748.659187955729,3682.442429296875,3706.161865234375,20785200.0,6501.T,電気機器,3650,38.489206459560926,3.855237773682743,3974.58689453125,-6.753532792708818,3859.35,-3.9692729284886035,15357405.0,1.3534317809551808,-4.287903999130416,3795.109660574413,3785.2265625,-0.2604166666666744,40.30673684880321,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-02
2025-03-07,3755.5773509268374,3815.864250507505,3711.10340861323,3765.46044921875,16177000.0,6501.T,電気機器,3650,34.952050142604065,4.283839516087954,3965.020048828125,-5.033003544795576,3765.06513671875,0.010499486347381827,15081650.0,1.0726279949475024,-4.223229738297663,3721.974947202859,3659.71142578125,-1.6728624535315904,40.76993943300234,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-03
2025-03-27,3661.6877788219176,3694.302001953125,3628.0852458988556,3694.302001953125,15959000.0,6501.T,電気機器,3650,35.611511750277614,2.9905236782897493,3782.024580078125,-2.3194608143765114,3716.242626953125,-0.5903980768335589,15726975.0,1.014753313971695,-1.4500432055523982,3671.4364624023438,3662.489013671875,-0.2437043054427295,44.66803978764544,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-03
2025-04-03,3231.0230915023703,3307.573484747196,3205.1749067703518,3224.06396484375,25214000.0,6501.T,電気機器,3650,28.386616510534765,3.478385704379409,3657.037451171875,-11.839460003051961,3437.80859375,-6.217467409175767,15513685.0,1.6252747171287802,-6.4609195424281225,2945.698835831338,3036.16748046875,3.071211609854881,45.4519589848772,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-04
2025-04-08,3062.015787760417,3075.934041341146,2985.4653930664062,3054.0625,26401400.0,6501.T,電気機器,3650,29.153016942513204,5.655976502397245,3553.214091796875,-14.047889569875368,3087.764501953125,-1.0914693115944345,17551660.0,1.5042109977062,14.052353011755114,2958.1258277644442,2821.92578125,-4.604268190220131,38.06406448489506,AGGRESSIVE,45,STRONG_BUY,OTHER,True,2025-04
2025-05-22,3733.074442545573,3751.9635009765625,3685.354715983073,3710.208740234375,9405500.0,6501.T,電気機器,3650,65.15581465725646,2.6852701812362088,3639.1460546875,1.9527296920479664,3781.191845703125,-1.8772680246154143,13288035.0,0.7078172205295967,-2.175623067347676,3731.0859598581415,3777.8115234375,1.2523314681588062,44.29195407863163,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-05
2025-07-11,4092.9605478418935,4129.744502243193,4006.4685469523515,4016.41015625,11551400.0,6501.T,電気機器,3650,56.52666686178835,2.777580567396205,4053.273720703125,-0.9094763145364454,4050.410546875,-0.8394307251454329,10528705.0,1.09713397801534,-1.8226047097914644,4026.3517473518896,4065.1240234375,0.962962962962954,39.06796289222193,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-07
2025-08-01,4342.494888950502,4352.4364981285025,4235.1255098281,4257.9912109375,35064900.0,6501.T,電気機器,3650,58.66001345671691,3.227044646334966,4255.128154296875,0.0672848510504535,4484.66005859375,-5.054315036028097,12775475.0,2.744704208649776,-8.814144256661516,4078.0484400916016,4120.79736328125,1.0482691370063313,38.26505494634058,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-08
2025-08-18,4234.131672986364,4257.991536839773,4228.166707023011,4242.0849609375,8659200.0,6501.T,電気機器,3650,39.68254586986096,2.8892820632955676,4292.6279296875,-1.1774365162293365,4243.87431640625,-0.04216325308768946,14709120.0,0.5886959926902493,-0.16377765126851518,4259.979858827558,4242.0849609375,-0.4200700116686255,41.31365005100241,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-08
2025-08-21,4125.767984590006,4134.715433231285,4082.02490234375,4082.02490234375,9604400.0,6501.T,電気機器,3650,23.402316757300156,2.8112166629953523,4300.859609375,-5.088162063096294,4187.2072265625,-2.511992326329163,13670090.0,0.7025849866387127,-0.9408970526671778,4103.896565834142,4099.919921875,-0.09689922480621507,44.23660489725309,AGGRESSIVE,40,STRONG_BUY,OTHER,True,2025-08
2025-09-26,3960.7372429550646,3969.684691546078,3899.0992637725312,3916.0,17472400.0,6501.T,電気機器,3650,56.37019163364546,2.5840501202503368,3977.16078125,-1.5378000692940965,3918.78369140625,-0.07103457668139565,13934185.0,1.2539233546848991,-2.2580670322213336,3928.0,3918.0,-0.2545824847250509,42.155019872117066,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-09
2025-10-01,3883.0,3899.0,3826.0,3875.0,13768600.0,6501.T,電気機器,3650,44.84175875913248,2.5199649537070505,3955.2038671875,-2.027806148069223,3929.09375,-1.3767487731744756,14240370.0,0.9668709450667363,-1.3994910941475869,3895.0,3900.0,0.12836970474967907,43.99580535392455,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-10
2025-10-03,4120.0,4321.0,4114.0,4300.0,43965200.0,6501.T,電気機器,3650,60.061300246282556,2.6373825600698986,3961.53314453125,8.543835003273696,3984.6,7.9154745771219215,15632260.0,2.8124660157904233,10.256410256410264,4500.0,4476.0,-0.5333333333333333,35.240653125205114,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-10
2025-10-10,4555.0,4555.0,4390.0,4414.0,14555600.0,6501.T,電気機器,3650,73.69465314403587,3.1042032761532665,4064.87060546875,8.588942389987574,4481.6,-1.508389860764021,17295530.0,0.8415816109711585,-3.371278458844129,4360.0,4262.0,-2.2477064220183487,41.289486957508906,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-10
2025-11-05,5121.0,5165.0,4831.0,4998.0,25195600.0,6501.T,電気機器,3650,63.918690005646525,3.8801234779626133,4543.2,10.010565240359224,5070.0,-1.4201183431952662,16817660.0,1.4981632403081047,-4.271212411415437,5200.0,5201.0,0.019230769230769232,37.38378448712692,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-11
2025-11-14,5100.0,5139.0,5047.0,5083.0,19161100.0,6501.T,電気機器,3650,62.97979797979798,4.415277816812344,4815.68,5.551033291248582,5180.8,-1.8877393452748643,15874220.0,1.2070577326004048,-4.972892129369977,5099.0,5122.0,0.451068837026868,41.53090553450664,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-11
2024-12-19,2497.0887191298366,2582.1441135794257,2490.6972733041453,2563.46142578125,3572300.0,6503.T,電気機器,3650,54.818517086776936,2.626171329972054,,,2588.0439453125,-0.949849386281643,,,-1.2312955661526126,2577.2275560649828,2555.594970703125,-0.839374284624183,40.58530815191507,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2024-12
2025-02-05,2419.8998682682936,2465.623291216069,2387.4509874666464,2395.3173828125,11325900.0,6503.T,電気機器,3650,37.36137719935698,2.5524843710344025,2558.957958984375,-6.3948129978978825,2491.975634765625,-3.8787799770046996,5047255.0,2.243972218562367,-4.880893888198823,2400.2337166409957,2384.00927734375,-0.6759524784924259,40.98847937935307,AGGRESSIVE,50,STRONG_BUY,OTHER,True,2025-02
2025-03-06,2517.7379622170956,2638.683781140237,2517.2463125466766,2633.275634765625,16680300.0,6503.T,電気機器,3650,70.68824787699434,2.67923834099239,2397.3625390625,9.840526489388614,2407.608447265625,9.373085052774902,8119360.0,2.0543860599850237,6.5870665350374,2647.042038292867,2645.075439453125,-0.07429420505199806,39.01773235710572,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-03
2025-03-21,2901.225000483531,2910.0746954519605,2829.935791015625,2829.935791015625,11838400.0,6503.T,電気機器,3650,73.97145844212835,3.9102048457266636,2520.353642578125,12.283282123885668,2887.655322265625,-1.9988372852170482,10786775.0,1.0974920678330642,-3.0813195483154976,2843.7018198505366,2818.627685546875,-0.8817427385892194,39.24266953399756,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-03
2025-04-04,2543.224243622701,2561.1062890856733,2453.317292822758,2511.9306640625,8427000.0,6503.T,電気機器,3650,35.52990651197774,4.336068681673696,2681.86337890625,-6.336367325059418,2648.032861328125,-5.139747291404936,9766175.0,0.8628762028122576,-4.548880756560713,2267.5425578700533,2265.5556640625,-0.08762322015334711,40.43576130781455,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-04
2025-04-09,2425.997507276589,2439.9057648940634,2356.4562191892173,2367.880859375,9408700.0,6503.T,電気機器,3650,28.367551130567847,5.276774032830389,2688.38169921875,-11.921701443544574,2448.151318359375,-3.278819343494188,9456825.0,0.9949110827365422,-3.891130706452961,2672.3722987319484,2622.699951171875,-1.8587360594795532,47.369972572236705,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-04
2025-04-22,2501.99623745087,2509.447089855429,2480.6371272244683,2492.061767578125,3630200.0,6503.T,電気機器,3650,41.209834574724375,5.245023862872732,2642.2598046875,-5.6844537710832315,2517.891259765625,-1.0258382718999637,6687460.0,0.5428368917346795,-0.7124397501383384,2580.9750784686585,2540.740478515625,-1.558891454965362,44.55665451827752,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-04
2025-05-14,2825.859751820099,2830.826986398795,2754.3315738868782,2800.52685546875,4975800.0,6503.T,電気機器,3650,74.11380580005762,2.9164327330049105,2620.216337890625,6.881512605301977,2817.11748046875,-0.588922013903348,6117550.0,0.8133648274227427,-0.8441803506693657,2781.6515388132384,2817.912353515625,1.3035714285714193,40.46256842676512,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-05
2025-05-28,3079.685438143636,3103.528164116361,2881.989501953125,2881.989501953125,15383700.0,6503.T,電気機器,3650,57.72215434682214,2.7355094763488434,2791.1289453125,3.255333537822347,2963.5515625,-2.752172817876349,7259080.0,2.1192354954071315,-5.3507340579929235,2880.9960987256923,2924.707763671875,1.5172413793103385,40.54922190621526,AGGRESSIVE,40,STRONG_BUY,OTHER,True,2025-05
2025-06-05,2925.7011902295476,2934.642212542643,2883.9764194351023,2893.910888671875,5185400.0,6503.T,電気機器,3650,48.315458372504196,2.920405980873205,2878.174765625,0.5467396641377305,2911.39560546875,-0.6005613515398557,7119755.0,0.7283115781371691,-2.2483251612864907,2877.5191280562944,2900.368408203125,0.7940617987225953,38.1001513218004,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-06
2025-08-01,3634.02898387778,3671.779968401387,3452.228189987776,3473.090576171875,11835300.0,6503.T,電気機器,3650,83.753926587923,2.543723009528334,3152.048212890625,10.185198372547543,3307.5822265625,5.003907333889145,4827230.0,2.4517787633901844,4.60802339679427,3403.5493122959,3422.4248046875,0.5545826036193737,38.26505494634058,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-08
2025-08-14,3645.950225595585,3673.7667395783305,3604.2254546214667,3620.12060546875,4985800.0,6503.T,電気機器,3650,70.42641022919415,2.6540695004778265,3312.787919921875,9.277161501908722,3626.67744140625,-0.18079457143444655,5782475.0,0.8622259499608732,-1.6464258677880594,3609.1926926185342,3601.2451171875,-0.22020368841177412,41.15320631067418,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-08
2025-08-21,3650.91744174895,3683.701190205471,3632.0419502133773,3651.910888671875,3311800.0,6503.T,電気機器,3650,70.77114796630275,2.976838260465785,3431.206796875,6.432258527754238,3664.2296875,-0.3361906834101862,5794455.0,0.5715464180841856,-0.4333725123863985,3651.9109741441944,3674.76025390625,0.6256800870511428,44.23660489725309,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-08
2025-10-10,4050.0,4065.0,3903.0,3927.0,6317700.0,6503.T,電気機器,3650,59.47334091885078,2.5489619202366063,3784.868994140625,3.7552424160362916,4018.8,-2.2842639593908673,5473760.0,1.1541792113647658,-3.7027954879843006,3860.0,3793.0,-1.7357512953367875,41.289486957508906,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-10
2025-10-30,4175.0,4244.0,4168.0,4206.0,19126200.0,6503.T,電気機器,3650,56.708595387840674,2.7970246586509067,3926.718427734375,7.11234017425497,4106.8,2.4155059900652533,6742390.0,2.8367092381188272,1.2518054886855978,4220.0,4317.0,2.298578199052133,40.94249576886682,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-10
2025-11-04,4387.0,4418.0,4244.0,4332.0,18723200.0,6503.T,電気機器,3650,83.8993710691824,2.685991294024535,3969.24,9.139281071439374,4217.8,2.707572668215653,7862695.0,2.3812700352741647,0.34746351633079264,4245.0,4240.0,-0.11778563015312131,41.00949615393692,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-11
2025-11-07,4255.0,4303.0,4230.0,4297.0,6519800.0,6503.T,電気機器,3650,76.60818713450293,2.987133880780611,4035.28,6.485795285581168,4312.0,-0.34786641929499074,7988490.0,0.8161492347114411,-1.760402377686332,4293.0,4311.0,0.41928721174004197,41.27107026122444,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-11
2025-11-12,4338.0,4364.0,4280.0,4312.0,5943500.0,6503.T,電気機器,3650,73.98477157360406,2.963490591041612,4096.04,5.272409449126474,4326.4,-0.3328402366863822,7775025.0,0.7644348410455272,-0.5993545412632528,4333.0,4303.0,-0.6923609508423725,38.82053702584584,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-11
2025-11-17,4237.0,4300.0,4198.0,4273.0,4361300.0,6503.T,電気機器,3650,62.31493943472409,2.9554344555514698,4122.08,3.6612583938205976,4292.6,-0.45659972976751534,7663170.0,0.5691247877836457,0.8496577767288072,4215.0,4060.0,-3.6773428232502967,36.709241423106896,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-11
2025-03-07,3043.197842173094,3081.895173716867,3013.4306640625,3013.4306640625,5162000.0,6701.T,電気機器,3650,47.100420094807575,2.7682393237181926,3013.390986328125,0.0013167137804191466,3055.30322265625,-1.3704878220678345,4696000.0,1.0992333901192504,-3.4647237934705477,3014.423046875,2917.18359375,-3.2258064516129092,40.76993943300234,AGGRESSIVE,40,STRONG_BUY,OTHER,True,2025-03
2025-03-11,2778.269873903509,2830.8585536595397,2712.7820840186405,2827.8818359375,8928500.0,6701.T,電気機器,3650,34.15492489986167,3.4962412540567867,3015.85173828125,-6.232730208775953,2990.2123046875,-5.428727200925778,4830400.0,1.84839764822789,-3.0612320048634234,2831.850860952266,2887.416259765625,1.9621583742116298,42.52827442670093,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-03
2025-03-25,3159.2897711449714,3164.250967393629,3117.61572265625,3117.61572265625,4683000.0,6701.T,電気機器,3650,54.37157248475213,2.957625521316009,3020.376376953125,3.2194446508423993,3120.592529296875,-0.09539235298034017,5478625.0,0.8547765178306601,-0.22229681602199403,3162.2665792840917,3153.33642578125,-0.28239723878255013,38.65736531366541,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-03
2025-03-31,3082.481765839254,3159.2199151989767,3078.4953684699176,3134.304931640625,7266100.0,6701.T,電気機器,3650,67.27028818865772,2.6205466443297425,3035.37849609375,3.2591136714641697,3158.691796875,-0.7720558637123652,5547615.0,1.3097700543386663,-2.4503751615523206,3204.0669959942825,3170.1826171875,-1.0575427682737175,44.175675812854024,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-03
2025-04-04,2994.7811871730046,3045.607756406224,2918.5413333231763,2970.364501953125,6366800.0,6701.T,電気機器,3650,46.34687716284115,2.7910650605938514,3057.36787109375,-2.8456951472280756,3100.5203125,-4.197869951767162,5796180.0,1.0984475982457411,-3.7617026944890997,2673.3779027131613,2660.92041015625,-0.46598322460391667,40.43576130781455,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-04
2025-04-09,2730.6823449304406,2775.0310180506613,2668.89318238092,2704.2724609375,5313400.0,6701.T,電気機器,3650,29.074458032024566,4.3565532568918135,3026.231025390625,-10.638928811179131,2843.89599609375,-4.909586544234766,5839455.0,0.909913682013133,-3.3309528324832804,3039.62813911088,3041.621337890625,0.06557377049180671,47.369972572236705,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-04
2025-05-22,3617.655675077373,3735.2543995013757,3614.6658769987966,3622.638671875,4092500.0,6701.T,電気機器,3650,65.37718160620423,2.5388088721250157,3438.427314453125,5.357430609266016,3637.5876953125,-0.41095980879756,5037280.0,0.8124424292475304,-0.027502272205115474,3677.4517524810667,3742.230712890625,1.7615176151761576,44.29195407863163,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-05
2025-07-28,4132.897554354652,4135.887352440754,4029.251220703125,4029.251220703125,3354800.0,6701.T,電気機器,3650,51.053860070698136,2.7172187494645677,4008.043642578125,0.529125429167197,4052.9703125,-0.5852273756785651,4131470.0,0.812011221187616,-3.092041290868097,3959.489422741729,4076.091552734375,2.944877926000506,40.953104010839006,AGGRESSIVE,40,STRONG_BUY,OTHER,True,2025-07
2025-07-30,4351.15279422883,4380.054175592238,4279.397640498992,4325.2412109375,10375100.0,6701.T,電気機器,3650,69.7430946444467,2.9377878150319137,4022.115625,7.5364712056854435,4141.26904296875,4.442410431679318,4477510.0,2.3171584206400433,6.112464722142641,4345.173152811719,4384.04052734375,0.89449541284403,44.89200886422434,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-07
2025-08-21,4604.2889300847455,4620.234519453004,4516.588188559322,4527.55078125,2686700.0,6701.T,電気機器,3650,57.65956504176276,2.7326186920518034,4356.813544921875,3.918855708827133,4603.6912109375,-1.6538995818530258,4647655.0,0.5780764708223824,-1.496102942488764,4597.313076858586,4620.23486328125,0.4985909386516418,44.23660489725309,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-08
2025-08-25,4604.289234282928,4627.211020514206,4539.510273194532,4566.41845703125,2445100.0,6701.T,電気機器,3650,56.17352074480637,2.600237574639412,4407.879306640625,3.596721674111631,4587.34697265625,-0.4562226434962997,4514155.0,0.5416517598531729,-1.1647980642217837,4588.343715228778,4590.3369140625,0.04344048653344419,42.55852388340446,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-08
2025-10-01,4720.0,4734.0,4572.0,4595.0,3573400.0,6701.T,電気機器,3650,60.07020042730695,2.654568419068738,4549.6169140625,0.9975144456058441,4669.17412109375,-1.5885918830624932,3894090.0,0.9176469984001397,-3.038615741717665,4580.0,4490.0,-1.9650655021834063,43.99580535392455,AGGRESSIVE,40,STRONG_BUY,OTHER,True,2025-10
2025-10-03,4515.0,4543.0,4481.0,4510.0,3510900.0,6701.T,電気機器,3650,47.33061546367823,2.7009148643777148,4544.3831640625,-0.7566079448231017,4586.0,-1.6572176188399477,3938890.0,0.891342484811711,0.44543429844097204,4888.0,5093.0,4.193944353518821,35.240653125205114,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-10
2025-01-31,2906.086546678587,3008.6892952991684,2900.1385612513072,2991.836669921875,10816100.0,6702.T,電気機器,3650,68.526594102357,2.512306635021072,2763.771015625,8.251973589979203,2866.6314453125,4.367677777836066,5118265.0,2.1132356374669934,3.444735454396053,3107.822203989498,3023.55908203125,-2.711323763955348,39.48205058248364,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-01
2025-02-07,2987.871166069824,3008.6891138095275,2958.626906149764,2965.070556640625,4896700.0,6702.T,電気機器,3650,81.01848605550434,2.6114056855654724,2817.976962890625,5.219829533280292,3010.870068359375,-1.5211387631783913,6003175.0,0.8156850333365261,-1.9022671088050336,2945.2438746345724,2935.33056640625,-0.33658700774150335,40.94737909067565,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-02
2025-03-07,3112.7787470878857,3148.466656290167,3085.021484375,3085.021484375,8011800.0,6702.T,電気機器,3650,52.17103325272127,2.5970894795725803,2999.9258203125,2.83659227459283,3067.078564453125,0.5850166386290182,6025055.0,1.3297471973284891,-3.5636853731587093,3088.986877924534,3005.715087890625,-2.6957637997432538,40.76993943300234,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-03
2025-04-08,2664.330420582831,2750.4693035506557,2605.078819003807,2648.397216796875,5603200.0,6702.T,電気機器,3650,26.04220641641784,4.202752627600884,2964.0433203125,-10.649173085714086,2772.37744140625,-4.47198216078716,5692460.0,0.9843196087456039,1.2949951592805764,2603.5851320182364,2600.59765625,-0.11474469305793804,38.06406448489506,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-04
2025-04-11,2676.2802124023438,2773.871081542969,2653.8741455078125,2758.435791015625,6106500.0,6702.T,電気機器,3650,38.19099347190199,5.0753677224871,2921.2721875,-5.574160366882115,2694.304736328125,2.380245034008284,5489325.0,1.112431856375784,-3.1976290148891695,2787.812768987763,2778.850341796875,-0.3214859796392304,42.35725533020285,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-04
2025-05-13,3350.9519821129866,3355.931108386557,3243.4028546038626,3274.2734375,5059900.0,6702.T,電気機器,3650,77.14716563260646,2.7220187141436027,2967.61892578125,10.333352070735327,3277.46005859375,-0.09722837309319843,4827125.0,1.0482222855219203,-1.2316017362244636,3236.431909097334,3247.385986328125,0.3384615384615383,43.3277035039066,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-05
2025-06-05,3319.085448781874,3368.876709639688,3310.1230218274677,3339.001953125,4736200.0,6702.T,電気機器,3650,53.07443237311952,2.5158701449345364,3280.44748046875,1.7849538212354743,3364.89345703125,-0.769459842841302,4965540.0,0.9538136839095043,-0.08939432114849488,3357.9227292391543,3362.90185546875,0.14827995255042486,38.1001513218004,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-06
2025-08-13,3535.1794924363408,3555.095996619081,3497.338134489135,3517.254638671875,7338300.0,6702.T,電気機器,3650,74.75593839639276,2.7159841803012763,3314.6241796875,6.113225753499411,3521.038818359375,-0.10747338733582139,5861745.0,1.2518968327690816,-1.5058587799932965,3494.3507823282234,3472.442626953125,-0.6269592476488985,36.344319818358855,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-08
2025-10-06,3899.0,3900.0,3755.0,3840.0,15398400.0,6702.T,電気機器,3650,54.25792229491061,2.765174383953023,3596.43462890625,6.7724120198404165,3538.4,8.523626497852135,5909830.0,2.60555718184787,8.998013057053655,3863.0,3844.0,-0.4918457157649495,35.997052943058165,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-10
2025-10-31,4129.0,4195.0,3905.0,4031.0,18645600.0,6702.T,電気機器,3650,60.81582200247219,2.5676010915405607,3760.68,7.1880617335162835,3930.2,2.5647549743015667,7608430.0,2.45065013412754,0.7749999999999924,4060.0,3921.0,-3.423645320197044,37.22780402729383,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-10
2024-12-19,1931.4328807753775,2003.423996576553,1911.2161975709378,1977.7833251953125,9666200.0,6723.T,電気機器,3650,47.81819237536498,2.8973891996611894,,,1982.2210693359375,-0.2238773570352416,,,0.02494141083559942,2011.806546794161,2001.45166015625,-0.5147058823529361,40.58530815191507,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2024-12
2024-12-24,2013.778801078001,2014.7649807063447,1964.4698196608117,1986.165771484375,7067900.0,6723.T,電気機器,3650,49.063018214146545,2.649311969332004,,,1992.970458984375,-0.3414344386954784,,,-1.7800560271300392,1986.1658128283375,1994.54833984375,0.4220456802383297,40.25134054479569,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2024-12
2025-01-07,2049.5,2193.0,2043.0,2162.5,18968700.0,6723.T,電気機器,3650,68.69455226104948,2.6820956925521875,,,2058.6,5.047119401535029,8175750.0,2.320117420420145,7.0014844136566,2120.0,2111.0,-0.42452830188679247,37.73667431045192,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-01
2025-02-25,2637.0,2657.5,2613.5,2629.5,14348600.0,6723.T,電気機器,3650,80.01935171746493,4.260723114117296,2298.2,14.41562962318337,2634.8,-0.20115378776378404,13837100.0,1.0369658382175455,-4.155276107162386,2529.5,2530.0,0.0197667523225934,40.347022740721286,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-02
2025-03-13,2326.0,2356.0,2260.0,2260.0,9654100.0,6723.T,電気機器,3650,19.571230982019358,4.418457648546145,2449.0,-7.717435688035932,2313.1,-2.2956205957373186,10935750.0,0.8828018197197266,-1.5679442508710784,2243.0,2260.5,0.780205082478823,41.4586033453484,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-03
2025-03-21,2297.0,2328.5,2289.0,2299.0,9347900.0,6723.T,電気機器,3650,33.758586849852804,3.6040514509414034,2444.74,-5.961370125248484,2315.9,-0.7297378988730122,10928020.0,0.8554065603833082,-1.6470588235294126,2300.5,2306.0,0.23907846120408607,39.24266953399756,AGGRESSIVE,25,STRONG_BUY,OTHER,True,2025-03
2025-03-31,2050.0,2077.5,1986.0,1987.5,24237800.0,6723.T,電気機器,3650,25.523012552301253,4.560646900269542,2375.72,-16.34115131412792,2240.9,-11.307956624570489,9836710.0,2.4640148992905146,-11.212865758320302,2010.0,2010.0,0.0,44.175675812854024,AGGRESSIVE,60,STRONG_BUY,OTHER,True,2025-03
2025-04-03,1856.0,1929.0,1840.5,1895.0,20291400.0,6723.T,電気機器,3650,26.29870129870129,4.613644930267621,2296.84,-17.495341425610846,2031.4,-6.714581077089695,10331005.0,1.9641264330043398,-6.465942744323794,1788.0,1656.0,-7.38255033557047,45.4519589848772,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-04
2025-04-08,1587.0,1589.0,1521.5,1550.0,21833400.0,6723.T,電気機器,3650,18.913857677902612,8.453917050691244,2179.86,-28.894516161588363,1701.4,-8.898554131891387,12591655.0,1.7339579268968217,12.318840579710155,1470.0,1453.5,-1.1224489795918366,38.06406448489506,AGGRESSIVE,30,STRONG_BUY,OTHER,True,2025-04
