PublishedDate,Code,ApplicationDate,PublishReason,ShortMarginOutstanding,DailyChangeShortMarginOutstanding,ShortMarginOutstandingListedShareRatio,LongMarginOutstanding,DailyChangeLongMarginOutstanding,LongMarginOutstandingListedShareRatio,ShortLongRatio,ShortNegotiableMarginOutstanding,DailyChangeShortNegotiableMarginOutstanding,ShortStandardizedMarginOutstanding,DailyChangeShortStandardizedMarginOutstanding,LongNegotiableMarginOutstanding,DailyChangeLongNegotiableMarginOutstanding,LongStandardizedMarginOutstanding,DailyChangeLongStandardizedMarginOutstanding,TSEMarginBorrowingAndLendingRegulationClassification
2025-11-17,22420,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,180.0,0.0,*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,001
2025-11-17,22470,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,12778.0,66.0,*,0.0,0.0,0.0,0.0,0.0,651.0,10.0,12127.0,56.0,001
2025-11-17,22480,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,1822.0,-100.0,*,0.0,0.0,0.0,0.0,0.0,1822.0,0.0,0.0,-100.0,001
2025-11-17,224A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,58840.0,3050.0,*,0.0,0.0,0.0,0.0,0.0,31051.0,655.0,27789.0,2395.0,001
2025-11-17,22520,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,50.0,0.0,*,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,001
2025-11-17,23150,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",1460300.0,-62200.0,0.9645,13184400.0,155300.0,8.7079,11.1,0.0,0.0,1460300.0,-62200.0,4454400.0,60400.0,8730000.0,94900.0,001
2025-11-17,23340,2025-11-14,"{'Restricted': '1', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",9200.0,4200.0,0.0268,6440000.0,-61300.0,18.7515,0.1,9200.0,4200.0,0.0,0.0,1995600.0,23900.0,4444400.0,-85200.0,003
2025-11-17,233A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",303.0,-100.0,*,38438.0,1152.0,*,0.8,0.0,0.0,303.0,-100.0,35007.0,1374.0,3431.0,-222.0,001
2025-11-17,234A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,856.0,0.0,*,0.0,0.0,0.0,0.0,0.0,110.0,0.0,746.0,0.0,001
2025-11-17,236A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",510.0,0.0,*,1480.0,0.0,*,34.5,0.0,0.0,510.0,0.0,160.0,0.0,1320.0,0.0,001
2025-11-17,23890,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",44600.0,0.0,0.2401,104700.0,9000.0,0.5637,42.6,0.0,0.0,44600.0,0.0,61500.0,-5700.0,43200.0,14700.0,001
2025-11-17,25220,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",1028.0,32.0,*,7764.0,-979.0,*,13.2,0.0,0.0,1028.0,32.0,4513.0,289.0,3251.0,-1268.0,001
2025-11-17,257A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,156.0,17.0,*,0.0,0.0,0.0,0.0,0.0,39.0,17.0,117.0,0.0,001
2025-11-17,25860,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,-5200.0,0.0,17703300.0,-1599700.0,18.0868,0.0,0.0,-5200.0,0.0,0.0,7371300.0,-690000.0,10332000.0,-909700.0,002
2025-11-17,26340,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",6450.0,-50.0,*,34250.0,420.0,*,18.8,0.0,0.0,6450.0,-50.0,23220.0,340.0,11030.0,80.0,001
2025-11-17,26390,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",9.0,0.0,*,730.0,10.0,*,1.2,0.0,0.0,9.0,0.0,686.0,0.0,44.0,10.0,001
2025-11-17,26480,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",10.0,0.0,*,6270.0,0.0,*,0.2,0.0,0.0,10.0,0.0,6000.0,0.0,270.0,0.0,001
2025-11-17,26670,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",354100.0,-17600.0,2.7164,2406400.0,-6600.0,18.4601,14.7,0.0,0.0,354100.0,-17600.0,1088800.0,9700.0,1317600.0,-16300.0,002
2025-11-17,26980,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",30200.0,-100.0,0.1801,33300.0,-300.0,0.1986,90.7,500.0,0.0,29700.0,-100.0,14100.0,-100.0,19200.0,-200.0,001
2025-11-17,27050,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",7600.0,-200.0,0.1046,22700.0,-200.0,0.3125,33.5,0.0,0.0,7600.0,-200.0,12100.0,0.0,10600.0,-200.0,001
2025-11-17,27430,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '1'}",318500.0,100.0,0.3245,1444500.0,-3200.0,1.4718,22.0,318500.0,100.0,0.0,0.0,1444500.0,-3200.0,0.0,0.0,101
2025-11-17,282A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",5668.0,807.0,*,40803.0,847.0,*,13.9,0.0,0.0,5668.0,807.0,19456.0,1513.0,21347.0,-666.0,001
2025-11-17,28360,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,232.0,1.0,*,0.0,0.0,0.0,0.0,0.0,60.0,0.0,172.0,1.0,001
2025-11-17,283A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,450.0,30.0,*,0.0,0.0,0.0,0.0,0.0,400.0,0.0,50.0,30.0,001
2025-11-17,28410,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",98254.0,0.0,*,141230.0,-2950.0,*,69.6,0.0,0.0,98254.0,0.0,16493.0,457.0,124737.0,-3407.0,001
2025-11-17,28450,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",15051.0,906.0,*,71364.0,-9240.0,*,21.1,0.0,0.0,15051.0,906.0,39827.0,-403.0,31537.0,-8837.0,001
2025-11-17,28460,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",800.0,0.0,*,2134.0,-264.0,*,37.5,0.0,0.0,800.0,0.0,56.0,4.0,2078.0,-268.0,001
2025-11-17,28570,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",0.0,-10.0,*,70.0,0.0,*,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,70.0,0.0,001
2025-11-17,28690,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",219.0,-2.0,*,31543.0,1176.0,*,0.7,0.0,0.0,219.0,-2.0,19997.0,1630.0,11546.0,-454.0,001
2025-11-17,28700,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",5369.0,702.0,*,376848.0,-528.0,*,1.4,0.0,0.0,5369.0,702.0,353213.0,44.0,23635.0,-572.0,001
2025-11-17,29260,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",133400.0,6600.0,0.9422,1330900.0,-4600.0,9.4005,10.0,0.0,0.0,133400.0,6600.0,674800.0,-1500.0,656100.0,-3100.0,001
2025-11-17,29360,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",808800.0,1200.0,1.4772,12699200.0,-1800.0,23.194,6.4,434800.0,1600.0,374000.0,-400.0,12370400.0,-2400.0,328800.0,600.0,002
2025-11-17,31030,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",2287500.0,-118200.0,3.9609,2859600.0,-239000.0,4.9515,80.0,16500.0,6000.0,2271000.0,-124200.0,1055600.0,-18800.0,1804000.0,-220200.0,001
2025-11-17,31210,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",112900.0,1300.0,0.355,1115800.0,17000.0,3.5081,10.1,0.0,0.0,112900.0,1300.0,610000.0,15400.0,505800.0,1600.0,001
2025-11-17,31370,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",246100.0,-1400.0,1.9018,403300.0,-900.0,3.1166,61.0,0.0,0.0,246100.0,-1400.0,157100.0,-3400.0,246200.0,2500.0,001
2025-11-17,31600,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",91200.0,6200.0,0.6128,64700.0,3100.0,0.4347,141.0,0.0,0.0,91200.0,6200.0,19300.0,0.0,45400.0,3100.0,001
2025-11-17,31950,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",67500.0,0.0,0.8155,518600.0,-28300.0,6.2654,13.0,0.0,0.0,67500.0,0.0,193300.0,-11500.0,325300.0,-16800.0,001
2025-11-17,325A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",446600.0,-3700.0,5.8417,1239000.0,1300.0,16.2066,36.0,0.0,0.0,446600.0,-3700.0,404500.0,-2100.0,834500.0,3400.0,002
2025-11-17,33410,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",4400.0,0.0,0.0142,18100.0,1900.0,0.0583,24.3,300.0,0.0,4100.0,0.0,1400.0,0.0,16700.0,1900.0,001
2025-11-17,338A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",300.0,-200.0,0.0221,320900.0,1900.0,23.6025,0.1,300.0,-200.0,0.0,0.0,91100.0,1700.0,229800.0,200.0,002
2025-11-17,34540,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",107400.0,1800.0,0.7435,116400.0,-3000.0,0.8058,92.3,0.0,0.0,107400.0,1800.0,77600.0,1000.0,38800.0,-4000.0,001
2025-11-17,35010,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",3400.0,300.0,0.0221,40100.0,1600.0,0.261,8.5,0.0,0.0,3400.0,300.0,25500.0,-100.0,14600.0,1700.0,001
2025-11-17,35210,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",700.0,-100.0,0.0026,529100.0,-20500.0,1.9991,0.1,0.0,0.0,700.0,-100.0,103200.0,-19100.0,425900.0,-1400.0,001
2025-11-17,35260,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",900.0,0.0,0.0149,21300.0,700.0,0.3517,4.2,0.0,0.0,900.0,0.0,14000.0,2300.0,7300.0,-1600.0,001
2025-11-17,35470,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",177400.0,5400.0,1.8816,204300.0,400.0,2.1669,86.8,0.0,0.0,177400.0,5400.0,98700.0,1300.0,105600.0,-900.0,001
2025-11-17,354A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,1839.0,-80.0,*,0.0,0.0,0.0,0.0,0.0,1558.0,0.0,281.0,-80.0,001
2025-11-17,36240,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,3210900.0,50700.0,16.4707,0.0,0.0,0.0,0.0,0.0,1069000.0,-5300.0,2141900.0,56000.0,002
2025-11-17,36390,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",43400.0,-7400.0,0.6597,534800.0,6200.0,8.1289,8.1,0.0,0.0,43400.0,-7400.0,340900.0,-12000.0,193900.0,18200.0,001
2025-11-17,363A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,4621.0,-2.0,*,0.0,0.0,0.0,0.0,0.0,170.0,-2.0,4451.0,0.0,001
2025-11-17,36450,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",2800.0,100.0,0.026,158700.0,1500.0,1.4731,1.8,0.0,0.0,2800.0,100.0,95400.0,-1200.0,63300.0,2700.0,001
2025-11-17,364A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,1229.0,90.0,*,0.0,0.0,0.0,0.0,0.0,1066.0,90.0,163.0,0.0,001
2025-11-17,36550,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",90900.0,0.0,0.4076,214000.0,-36700.0,0.9596,42.5,0.0,0.0,90900.0,0.0,124600.0,-5100.0,89400.0,-31600.0,001
2025-11-17,36560,2025-11-14,"{'Restricted': '1', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",6411600.0,-138200.0,10.5467,15813700.0,801100.0,26.0127,40.5,0.0,0.0,6411600.0,-138200.0,7073700.0,56500.0,8740000.0,744600.0,003
2025-11-17,36640,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",941400.0,-113000.0,1.1123,10323400.0,137400.0,12.1971,9.1,0.0,0.0,941400.0,-113000.0,3018100.0,400.0,7305300.0,137000.0,001
2025-11-17,36920,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",403300.0,-10000.0,4.9243,742700.0,33800.0,9.0684,54.3,1200.0,-700.0,402100.0,-9300.0,214000.0,14500.0,528700.0,19300.0,001
2025-11-17,373A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,401500.0,-3900.0,15.7451,0.0,0.0,0.0,0.0,0.0,240700.0,0.0,160800.0,-3900.0,002
2025-11-17,37470,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",110700.0,6300.0,1.4869,1409600.0,-20000.0,18.934,7.9,0.0,0.0,110700.0,6300.0,508300.0,-14700.0,901300.0,-5300.0,002
2025-11-17,37500,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,1969600.0,-4300.0,22.0574,0.0,0.0,0.0,0.0,0.0,1937500.0,0.0,32100.0,-4300.0,002
2025-11-17,376A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,0.0,0.0,*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001
2025-11-17,37780,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",2742000.0,-31900.0,6.5456,2798600.0,16000.0,6.6807,98.0,109900.0,600.0,2632100.0,-32500.0,1043400.0,18800.0,1755200.0,-2800.0,001
2025-11-17,379A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,54.0,6.0,*,0.0,0.0,0.0,0.0,0.0,8.0,6.0,46.0,0.0,001
2025-11-17,38100,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,4215600.0,-68600.0,16.8536,0.0,0.0,0.0,0.0,0.0,1813900.0,-37200.0,2401700.0,-31400.0,002
2025-11-17,381A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,103.0,0.0,*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,001
2025-11-17,382A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,10.0,0.0,*,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,001
2025-11-17,383A0,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,*,2701.0,1477.0,*,0.0,0.0,0.0,0.0,0.0,990.0,390.0,1711.0,1087.0,001
2025-11-17,39050,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",1350300.0,2500.0,5.7238,6616200.0,-20000.0,28.0454,20.4,6100.0,4700.0,1344200.0,-2200.0,5382800.0,-6200.0,1233400.0,-13800.0,002
2025-11-17,39280,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",71400.0,-120100.0,0.8197,1100100.0,-37100.0,12.6298,6.5,0.0,0.0,71400.0,-120100.0,659400.0,800.0,440700.0,-37900.0,001
2025-11-17,40820,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",760700.0,51200.0,3.1176,1153300.0,-32700.0,4.7266,66.0,20000.0,0.0,740700.0,51200.0,264500.0,-35800.0,888800.0,3100.0,001
2025-11-17,42650,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,720800.0,-17300.0,15.9617,0.0,0.0,0.0,0.0,0.0,413400.0,-16100.0,307400.0,-1200.0,002
2025-11-17,42880,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",117800.0,900.0,3.0872,422200.0,-49900.0,11.0647,27.9,0.0,-100.0,117800.0,1000.0,168500.0,-34700.0,253700.0,-15200.0,001
2025-11-17,44040,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",15900.0,-800.0,0.1543,609500.0,900.0,5.9135,2.6,0.0,0.0,15900.0,-800.0,63400.0,-400.0,546100.0,1300.0,001
2025-11-17,44180,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",62100.0,-6700.0,0.3843,1168200.0,-16600.0,7.2299,5.3,600.0,600.0,61500.0,-7300.0,529200.0,14500.0,639000.0,-31100.0,002
2025-11-17,44240,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",4700.0,-2200.0,0.0695,152700.0,600.0,2.2596,3.1,0.0,0.0,4700.0,-2200.0,110500.0,-1800.0,42200.0,2400.0,001
2025-11-17,44250,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",274700.0,14400.0,2.4342,490600.0,-26600.0,4.3474,56.0,0.0,0.0,274700.0,14400.0,325900.0,-10300.0,164700.0,-16300.0,001
2025-11-17,44360,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",304400.0,-1100.0,1.9805,856200.0,7000.0,5.5707,35.6,0.0,0.0,304400.0,-1100.0,596600.0,-1000.0,259600.0,8000.0,001
2025-11-17,44460,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",212300.0,-22400.0,1.4979,585000.0,-40400.0,4.1276,36.3,0.0,-2600.0,212300.0,-19800.0,208300.0,-300.0,376700.0,-40100.0,001
2025-11-17,44640,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '1', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",0.0,0.0,0.0,185700.0,8600.0,0.8337,0.0,0.0,0.0,0.0,0.0,82800.0,14600.0,102900.0,-6000.0,001
2025-11-17,44650,2025-11-14,"{'Restricted': '0', 'DailyPublication': '0', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '1', 'UnclearOrSecOnAlert': '0'}",40100.0,1700.0,0.6747,32500.0,400.0,0.5469,123.4,0.0,0.0,40100.0,1700.0,12600.0,0.0,19900.0,400.0,001
2025-11-17,44770,2025-11-14,"{'Restricted': '0', 'DailyPublication': '1', 'Monitoring': '0', 'RestrictedByJSF': '0', 'PrecautionByJSF': '0', 'UnclearOrSecOnAlert': '0'}",201400.0,21900.0,0.1709,25183700.0,-31600.0,21.3744,0.8,8700.0,1200.0,192700.0,20700.0,20425800.0,-1000.0,4757900.0,-30600.0,002
